parcelid,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,lf10 
11519155,-0.9452,0.1937,-0.7179,-0.2297,-0.5890,-0.6267,-0.3356,0.0954,-0.0019,0.6404
11715691,-0.9548,0.5259,-0.8730,-0.5901,-0.7792,-1.3458,2.3299,-0.5647,1.5830,-0.1889
12575044,-0.9567,0.3436,-0.1783,-0.1045,-0.1544,-0.3880,-1.0660,-0.1824,0.2001,-0.2091
17237206,-0.9529,-0.4821,-0.4094,-0.1392,0.3159,-1.3766,-1.7451,-0.4945,0.4929,-0.3180
14255746,-0.8617,-0.3742,-0.4318,-0.5121,1.3912,-0.2431,-2.6294,0.5619,-0.1284,-0.4175
11074939,-0.9025,-0.5540,-0.1901,-0.3692,0.3044,-1.5171,0.2219,0.4805,-0.9082,-0.5053
12026299,-0.9959,0.4888,-0.2019,0.0819,-0.2010,-1.5884,-0.2745,-0.6805,-0.4912,-0.8308
14296555,-0.8787,-1.1124,0.1946,-0.3954,0.4760,-1.0629,-5.8475,2.9538,-0.8378,0.2775
12780631,-1.0824,0.2522,-1.1663,0.1393,-0.2119,-2.1446,4.5672,4.1091,-5.1175,3.3744
11071931,-0.9528,0.8084,-1.1399,-1.3515,-0.9821,-1.2747,1.3476,-1.0089,1.1924,-0.7199
11728001,-0.9512,0.3345,-0.9281,0.3588,-0.2185,-1.0008,2.1611,-2.0074,-0.4089,-1.8240
11678644,-0.9502,0.3361,-0.9168,0.2910,-0.1943,-0.4812,1.1050,-2.4042,-0.4058,1.4753
12105918,-0.9689,0.5622,-0.5939,-0.2083,-0.6238,-0.4967,0.7627,-0.7702,0.6670,-1.1922
12084444,-0.9410,-0.1140,-0.4450,-0.1951,-0.0777,-2.1454,1.2135,-1.5792,0.2545,-0.1558
14704212,-0.9495,-0.1548,-0.4729,-0.3667,0.0169,-1.6771,-1.5491,0.7170,0.1045,2.9262
12022192,-1.0319,1.1272,-0.7376,0.6776,0.7270,-0.1170,2.2657,-1.0498,-0.6812,-0.5722
12603233,-0.9089,-0.4022,-0.2947,-0.3621,0.2577,-0.6141,-1.8692,0.7066,-0.1729,0.4788
11550881,-0.9497,0.0766,-0.5825,-0.5991,-1.8387,-1.9071,0.5897,-1.6073,0.0537,0.0648
14693475,-0.9518,-0.1219,-0.5747,-0.1154,-0.0832,-1.2455,-0.0638,-0.3380,-0.2708,0.4302
10775192,-0.9137,1.6216,0.1787,-0.5152,-1.9070,-0.0204,1.5013,0.4623,-2.5249,0.0347
14397285,-0.9710,0.5056,-0.7919,-0.8504,-1.2862,-0.0584,-0.1627,-0.2207,0.6420,0.7808
12017925,-0.9872,0.4550,-0.7767,-0.4738,-0.3403,-0.5870,1.4029,-1.1452,-0.0964,0.1189
12860873,-0.9511,0.5211,-0.0755,-0.4202,0.1780,-0.5443,-0.3881,-0.5531,-1.2225,-1.8154
11610741,-0.9810,0.4656,-0.6289,-0.1368,-0.2430,-1.4286,-0.1408,-1.2325,0.2820,-0.2288
14673121,-0.9254,-0.2907,-0.5065,0.3793,-0.0445,-0.8644,0.1844,-2.2923,0.6216,0.5889
12373470,54.9763,1.3383,-1.6861,-0.6141,-0.0982,32.6326,-0.8604,-1.3487,-0.9478,-1.0323
14665244,-0.9103,-1.3305,0.5767,0.0748,-0.1360,-1.1577,-0.2383,-0.8045,1.4316,1.3161
12418093,-0.9756,0.0240,-0.4033,0.3410,-0.2192,-0.5569,1.3606,2.4732,-1.1204,0.4698
13852597,-0.8583,-0.4889,-0.2457,-0.4388,1.3536,0.7422,-4.9634,4.2442,0.3948,3.6700
12899904,-0.9481,0.2366,-0.7005,-0.3865,0.0023,-0.5555,-1.6716,-1.6231,-1.2364,-3.6086
12105901,-0.9726,0.5749,-0.6083,-0.2253,-0.6291,-0.4163,0.5571,-0.8415,0.7047,-1.0356
14382678,-0.9525,0.1353,-0.6456,-0.2922,-0.1026,-1.6077,-1.4542,-0.4741,-0.2349,-1.4223
14217233,-0.6125,-3.5317,1.3949,-1.0196,6.5703,-0.8197,-3.2615,2.1091,1.6370,1.0883
17248091,-0.9698,0.5092,-0.9686,0.6103,-0.0579,-1.8555,0.0447,-1.9554,0.4937,1.3955
17055937,-0.9717,-0.3578,-0.5258,-0.3110,0.4359,-0.7782,1.2329,0.2631,-1.3919,0.6279
11668486,-0.9861,0.5383,-0.3853,-0.3439,-2.3205,-1.8711,0.6145,-2.5148,0.5689,0.7342
10742271,-0.9888,0.3662,-0.8860,-0.0901,0.5251,-2.1792,1.6476,-1.2678,-1.1298,-0.7252
14308854,-0.9023,-0.5585,-0.1870,-0.3694,0.3058,-1.6047,-3.5102,0.5606,-1.0178,-1.2179
12906030,-0.9176,-0.1981,-0.4354,-0.3525,0.1950,-1.0067,-1.3886,-2.1385,-1.3339,-3.7878
14714494,-0.9412,0.0113,-0.6517,-0.3741,0.1595,-0.4210,-2.7017,-0.1598,-0.9239,-0.8541
11099513,-0.9953,-0.0134,-0.9613,0.0804,-0.0971,-1.0426,-0.8828,-1.2529,0.3311,-0.4155
12367827,-0.9619,-0.1487,-0.6763,-0.4403,0.2627,-1.0038,-1.7005,-1.4534,-0.6666,-3.2216
10803348,8.4111,0.4912,-0.8991,-0.3898,-0.6155,4.0251,-0.0861,0.7839,0.3393,-0.9127
11533242,-0.9866,0.5958,-0.4109,0.5469,0.1128,-1.0702,0.0694,-0.8390,-0.0047,0.4599
10869899,-1.0167,0.1043,-0.5898,-0.1734,-0.0560,-1.1818,-0.4059,-1.4810,0.0261,0.0408
12892241,-0.9631,0.8645,-0.8081,-0.3746,-0.1467,-1.2956,1.7130,-0.1568,-1.0841,0.5547
11021987,40.9365,1.0012,-0.9964,0.0999,-0.3605,32.8562,1.1954,-0.6934,0.5311,-1.0882
10752653,-0.9731,1.6911,1.5281,-0.0478,0.5665,-1.7592,0.9000,-0.5712,1.4085,0.1544
12477007,-0.9555,1.6673,0.1188,1.4108,-1.1469,0.5025,2.0272,0.2898,-0.4746,0.9459
12507287,-1.0653,0.5929,-1.1266,0.8070,-0.5903,-1.6398,-0.4333,1.9133,0.5749,0.2633
12329852,-0.9352,1.5750,0.0582,-0.7037,0.2214,-0.0449,4.2479,3.6482,-5.5428,-2.1347
11424655,21.8849,1.0076,-1.1716,0.7496,-0.3113,16.9968,2.4760,-1.1726,-0.2243,-0.7551
17106640,-1.0027,1.6233,0.8777,0.0989,0.3521,-1.4258,-0.5468,-1.6392,0.2646,-0.5455
12087246,-0.9414,-0.2641,0.0720,0.1994,0.2190,-1.2840,0.2320,0.1719,0.1081,-0.5686
11211516,-0.8671,-1.3829,0.3810,-0.4081,0.5592,-1.6042,-2.8252,0.7697,-0.6043,0.2184
11278253,-0.8393,-0.2900,-0.4681,-0.1074,0.4449,-0.6657,1.1786,-0.8624,-0.1914,0.5855
11564321,-0.9957,0.5489,0.0551,0.0019,0.2002,-0.1082,0.1715,1.7605,2.0440,-2.2308
11703033,-0.9532,1.7218,0.6427,-0.3210,-0.6053,-1.4620,2.5510,-1.7813,1.0415,1.4421
11849582,-0.9252,-0.5801,-0.0053,0.0556,0.1077,-1.3002,-0.5805,-1.0618,-0.1947,-0.9149
13943892,-0.9474,-0.7127,-0.2697,0.0091,0.3139,4.9830,-1.1718,1.7862,-0.5401,1.8792
11708456,-0.8393,0.5688,5.8985,0.0726,-1.1994,-1.7608,3.3100,2.5060,8.5862,-3.3433
12056578,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.4962,-0.8417,-0.9187,0.2000,-0.1010
11837900,-0.9643,-0.2455,-0.7292,0.0152,2.2997,-0.9835,-1.0138,-0.0355,1.2815,-1.0454
10936299,-0.8461,-2.6782,2.3432,-0.3446,-0.4887,-0.4313,0.5217,-1.3974,0.8394,1.3259
10777209,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.7077,2.5425,4.4411,-4.0245,-5.2886
10958511,-0.9687,0.7484,-0.5920,0.0466,-0.2959,-1.2094,1.5859,-1.3606,-0.5683,0.0108
14676835,-0.9123,0.0010,-0.3303,-0.3360,-0.1068,-1.1427,-0.8236,-0.8337,0.0856,-0.6371
14048499,-0.9433,0.2136,0.5497,-0.3571,-0.6996,-0.6328,0.7024,-0.4109,-0.4003,0.8967
14683870,-0.9019,-0.5669,-0.1812,-0.3698,0.3084,-0.5956,-0.8114,7.0673,5.4209,-3.0538
14651924,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.0107,0.4699,-2.6881,0.2796,1.6606
12174977,-1.0953,1.5977,0.1274,0.5360,-0.4301,-1.6190,0.3947,-1.8712,0.7946,0.3715
11143576,-0.9595,-0.5542,-0.3924,0.0714,0.3257,8.0344,4.6389,6.6690,14.2433,-4.4054
14480870,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.6945,4.1872,-1.4828,1.3739,2.4489
14678945,-0.9440,0.0960,-0.1315,0.5137,-0.5294,-1.3920,-1.2758,0.9549,1.1316,2.0031
12165873,-0.9522,0.9960,-0.6249,-0.3404,-0.4569,-1.3763,0.4932,-1.3112,-0.5566,-0.7804
14308725,-0.6534,-6.9695,5.4429,3.8693,-1.1704,-0.7202,0.3153,-0.4926,3.0068,1.0876
13857443,-0.9109,-0.3555,-0.3269,-0.3599,0.2434,-1.2290,-2.4320,0.3807,-0.2056,-0.4149
14424154,-0.9393,-0.0659,-0.5989,-0.1174,0.1783,-1.4543,-0.1074,-0.6718,0.2365,-0.3936
14623086,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.1882,0.5387,-2.6623,0.2964,1.2452
17140707,-0.9016,0.5384,-1.0176,-1.0860,0.1062,-1.8260,1.6771,-2.2765,1.1020,1.0932
14720942,-0.8933,-0.7684,-0.0424,-0.3793,0.3703,-1.7830,-2.9926,0.7880,0.0569,-0.1207
12944887,-0.9057,-0.5525,-0.4988,2.6690,0.7360,-1.3195,-3.3275,1.1590,-0.0342,0.9034
10806003,-0.9506,0.3355,-0.9211,0.3169,-0.2036,-0.7377,1.4777,1.3622,0.6048,-0.2709
12825064,-0.9707,0.3338,-0.9513,-0.3927,0.0914,-0.6961,-1.0853,-2.5914,-1.4125,-3.9790
10774688,-0.9239,1.7904,0.2516,-0.5240,-2.1923,-1.3561,0.6950,0.1453,-1.9958,-0.8591
14753989,-0.8574,-0.8331,-0.0928,-0.4862,1.4793,11.0112,-5.4186,2.6710,-1.2668,0.2443
17140821,-0.9017,0.5382,-1.0175,-1.0855,0.1061,-1.8288,1.6891,-2.2869,1.1009,1.1228
12542970,-0.9279,-0.9345,0.4892,1.2688,-0.5133,0.3501,0.3149,-1.4276,0.2427,-0.9081
14626829,-0.9458,-0.3578,-0.4818,2.3420,0.1916,-0.6309,-0.6563,1.0176,-1.1085,0.4862
12271588,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.5179,-2.0024,-1.7752,-1.4110,-3.6619
12531983,-0.9632,0.4086,-0.8698,-0.5020,-0.3847,-1.3075,2.4941,-1.5895,0.1941,0.7125
12523534,-1.0228,2.7946,1.6870,0.2363,1.2124,-0.7930,2.7799,-0.9543,-0.6800,1.8721
10886897,-0.9455,0.3438,-0.8638,-0.0261,-0.0811,-1.0887,-0.2336,-1.4330,0.7017,-0.1136
10996365,-0.9540,-0.2385,-0.5835,0.1184,0.1163,-1.8595,1.3756,0.7108,-0.1669,2.4601
11865060,17.6870,0.7874,-1.2321,0.5429,-0.5841,10.2561,1.8168,-1.6183,1.8405,-1.6434
11559346,-0.7974,-0.7323,-0.1347,-0.3878,0.1883,-0.5739,-1.2505,4.2625,4.9409,-2.5507
17269374,-0.9397,-0.6116,-0.1703,0.1424,0.5116,-0.0104,-2.6982,3.0680,0.3952,3.4411
13918657,-0.9314,-0.5471,-0.4736,3.2279,0.2046,-1.8369,-1.3833,-0.7055,-0.4703,-0.4032
14385627,-0.7449,-1.8088,0.4211,-0.7537,3.1438,-0.6605,-3.3121,1.4059,1.6366,1.1220
17084019,-1.0067,2.1029,1.5739,-0.0135,0.3958,-1.2914,-0.8087,-1.7106,0.2736,-1.9240
14332748,-0.8958,-0.7103,-0.0824,-0.3766,0.3524,-1.2218,-3.4960,1.0584,0.0710,-0.1970
13075555,-0.8283,-1.2448,0.1579,-0.5417,1.9845,-0.4421,-5.1326,3.1243,0.2241,1.0301
12654248,-0.9271,-0.1199,-0.3871,1.2088,-0.1857,-1.0127,1.6136,-0.6750,-1.4166,-0.3412
17141297,-0.8796,-0.0551,-0.6035,-1.0604,0.2790,-1.9755,1.5313,-2.2914,1.2344,0.8203
12663096,-0.9701,-0.1342,-0.5566,-0.0453,-0.7826,-0.7692,1.1551,2.2238,-1.7262,-0.0791
14238710,-0.9853,0.8875,-0.4104,-0.6510,-0.0875,-1.7730,-0.4938,-1.0884,0.2598,-1.7259
11567023,-0.9704,0.9754,-0.5162,0.1611,-0.6805,-1.0528,-0.7004,-1.4642,0.3971,-0.0561
14620805,-0.9225,-0.8192,-0.0279,2.5014,-0.2798,-0.9483,-3.7247,2.0064,-0.0734,1.9584
12903299,-0.9079,0.0303,0.3508,0.0909,0.0449,-1.4406,-0.6692,-0.3996,0.0977,0.0309
14471642,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.7356,0.1928,0.9259,2.3455,0.0407
12266585,-1.0166,0.8454,-0.5708,-0.4105,-0.2958,-2.8006,1.4183,-1.8976,-1.0071,-0.7500
10801584,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.6656,-2.1520,-1.5934,-1.0568,-3.9106
14713723,-0.9463,0.3425,-0.8727,0.0269,-0.1000,-0.9465,-0.9898,-1.0466,-0.5315,0.8411
12461469,-0.9215,0.2411,0.1690,-0.4021,-0.1738,-1.4443,1.3447,1.3451,-0.9650,-0.0196
12179659,-0.9096,-0.4064,-0.2930,-0.3628,0.2581,-0.8431,-3.7729,1.7387,-0.1172,0.9715
14016074,-0.9756,-0.7507,-0.5301,0.0646,5.0277,-1.6001,-1.5781,0.2065,-0.3897,1.0673
12806050,-0.9450,-0.9408,0.0197,-0.4886,0.0918,-1.3097,0.0417,1.9045,-2.0240,0.0212
12971029,17.5160,1.5245,-0.5158,0.1147,0.1056,7.2341,1.7467,0.1040,-1.0871,0.9274
12570267,-0.9073,-0.6661,-0.2236,0.2298,0.1189,-1.2295,-0.7857,-1.0158,-0.7574,2.0438
10764818,-0.9715,0.8692,-0.3701,-0.3093,-0.5865,-0.8377,0.0107,-0.8091,-0.1585,-1.1570
11133165,-0.8274,-2.6179,2.0508,-0.2424,-0.5121,-0.6834,-1.5455,0.1930,0.3959,1.5624
12569823,-0.9116,-0.3389,-0.3383,-0.3591,0.2383,-1.0700,0.2262,-1.5385,-0.3649,0.4477
12960646,-0.9170,-0.0240,-0.6122,-0.2288,0.4292,-1.5207,0.7106,-0.3624,-0.5763,0.2087
12381375,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.4502,-1.0080,-0.8583,-0.0923,-1.5911
12992464,-0.8105,-2.7130,1.2974,-0.4706,0.9680,-0.0679,-3.9361,1.4520,-1.1016,-0.2541
11844218,-0.7282,-3.0918,1.2281,2.2542,2.9904,-0.9588,-3.8409,1.3969,-0.4303,-0.0813
11445133,-0.9757,-1.1129,-0.4786,4.3422,-0.6289,-0.4858,-0.2704,0.2818,-1.1867,0.4889
12216611,26.8632,0.4164,-0.7054,-0.1592,0.0307,18.5405,1.0723,-2.5574,0.3615,1.6990
14491378,-0.9959,0.6672,-0.8858,-0.5872,-2.1621,-1.4250,1.9092,-0.7165,0.7116,3.7343
14077187,-0.9282,0.0501,-0.6063,-0.3409,0.1187,3.7753,-2.8882,1.1867,-1.0272,-0.2081
11628878,-0.9413,0.0471,-0.7248,-0.5034,0.3635,-1.4363,-0.7839,-0.4730,-0.4901,-0.2937
13930365,-0.9765,0.0627,-0.8464,0.1583,1.1254,-1.4268,0.7495,-1.2595,0.3555,0.3493
12203672,-1.2490,12.9759,12.5599,0.3362,0.9740,-1.0930,2.7867,-1.3049,0.0457,2.1319
14634392,-1.0120,0.5935,-0.0935,-1.0305,-1.8698,-1.6248,-0.6421,0.0272,0.1723,-0.5836
11052941,24.2170,-2.6611,2.2746,0.0020,-0.6735,22.4860,1.7528,-1.0202,1.6696,-0.2051
10900780,-0.9449,0.3448,-0.8567,-0.0688,-0.0659,-0.7850,2.1147,1.4076,0.4896,-1.1662
14124696,-0.9509,-0.5734,-0.3643,-0.0986,0.7125,-0.8735,-1.6487,-0.6231,-0.2686,-0.6240
11488257,-0.9164,-0.8654,-0.1899,2.5393,0.0620,-0.5904,-0.4478,-0.0589,-1.8836,0.3680
12749667,-0.7878,-3.6511,3.0471,-0.2132,-0.6984,-0.5634,-0.5869,-0.8503,0.6356,-0.8874
17293511,-0.9765,0.0480,-0.7274,0.3356,-1.1164,-0.1960,-0.3198,-1.1480,0.4000,0.8858
14729085,-0.9237,-0.0562,-0.5331,-0.3458,0.1514,-1.0994,-1.3062,-0.6055,0.1444,-0.1903
11864901,-0.8924,-0.3072,-0.4846,1.1460,-0.1179,-1.8497,1.6443,-0.9731,2.4304,-2.0834
13923589,-1.0078,0.7696,-0.7019,-0.1202,0.6793,-1.6019,1.7704,-1.0836,-0.1530,0.1172
14236225,-0.9139,-0.2849,-0.3755,-0.3566,0.2217,-2.0265,-1.2166,-1.0758,-0.4764,-0.6574
12966309,-0.9899,0.1860,-0.5490,-0.8674,-2.6283,-0.6786,1.6801,1.1285,1.6559,-0.0705
14421066,-0.9722,1.6902,0.5660,-0.2206,0.2836,-2.0708,0.0620,-1.8745,0.3550,-0.9922
17085360,-1.0230,2.1664,1.3978,0.3249,0.6538,-0.8935,-0.3411,-0.2531,0.2201,-1.7149
10870371,-1.0071,0.6755,-0.7082,-0.4135,-0.3488,-1.1667,0.3197,-2.2156,0.0980,0.0020
14660592,-0.8903,-0.3568,-0.3659,-0.3397,0.0504,-0.9767,-0.2432,3.4906,4.0057,-2.3357
12053798,-0.9607,0.3188,-0.9752,2.0710,-0.2417,-0.9366,4.7789,2.9713,-1.6975,-0.2260
12518882,-0.9163,-0.2303,-0.4132,-0.3540,0.2049,-1.0337,-0.2712,-1.3426,-0.0111,0.9895
14636858,-0.9492,0.3377,-0.9057,0.2248,-0.1707,-0.4582,-0.2149,0.2256,0.9273,1.1678
12192688,-0.8752,0.5657,0.5185,-0.2538,0.3298,-0.8702,-0.1702,3.3817,-0.0514,2.9592
12562621,-0.8608,-1.5305,0.4827,-0.4150,0.6046,-1.5711,-4.1403,1.3882,-0.5758,-0.1601
12387278,-1.0026,0.1828,-0.5960,-1.4960,-0.0919,0.2739,-0.9783,-0.4127,0.3392,-0.9778
12838255,-0.9170,-0.6401,-0.1854,-0.5848,0.3397,13.1066,0.5308,-0.7310,-0.2778,0.6071
10805719,-0.9433,-0.0290,-0.5188,-0.5044,0.1151,-1.8048,0.2531,1.0952,1.4476,-3.4846
12755202,13.3683,0.1080,-0.6619,-0.4654,1.2164,8.4203,1.8492,2.1907,-1.1687,2.0574
10938256,-0.9380,-0.4032,-0.4038,1.0175,0.4147,-0.7592,-0.2494,-0.4339,-0.7324,-1.5186
14412754,-0.6475,-2.4392,0.7076,-1.0040,4.4851,-0.8131,-5.7613,3.7123,-0.2764,2.5049
11196134,-0.9157,-0.3346,-0.3470,-0.3216,0.2071,0.1641,-5.6855,3.2677,-0.5050,1.2031
11051376,-0.8944,-0.7443,-0.0590,-0.3781,0.3629,-1.4594,-0.6760,-0.2661,-1.1292,1.5422
14615747,-0.9629,0.0272,-0.7174,-0.0659,0.1391,-0.7748,-0.8180,-0.4435,-0.4188,-1.7877
11285203,-0.9293,0.0763,-0.6244,-0.3396,0.1107,-1.2690,1.3471,-0.2354,-0.2280,-0.3397
12084809,-0.9587,0.2286,-0.2671,-0.2080,-0.0572,-2.1806,2.3113,-2.5509,0.1792,1.1770
12747845,-0.9824,0.4266,-0.9835,-0.3996,-0.0777,-0.6915,-1.2063,0.9254,0.6723,2.1351
11035354,-0.9065,-0.4079,-0.5258,0.6855,-0.1500,-1.7207,-0.6207,-0.8897,0.2064,0.1831
10839525,-0.7364,-4.9001,4.0191,-0.2413,-0.5120,-1.0820,-3.6129,2.4909,0.2973,2.3488
11174999,-0.9179,-0.1911,-0.4401,-0.3522,0.1929,-1.2555,-0.0962,-0.2606,-0.1429,-1.1136
11825552,29.9549,0.9976,-1.1582,0.2088,-0.3182,20.8087,-0.0222,-2.0478,-0.1535,-0.9120
10837692,-0.9643,0.3222,-0.9872,2.3094,-0.2700,-1.3977,-0.3150,0.5313,-0.5620,0.2028
11794365,-0.9661,0.2524,-0.1710,-0.4181,-0.8949,-0.4422,-1.1175,1.2744,0.0631,0.2117
14107111,-0.9552,-0.1123,-0.7011,-0.3312,1.9116,-1.2860,-3.4306,1.0004,-0.4125,0.2583
12107540,-0.9484,1.0802,-0.5463,-0.6830,-0.3920,-1.3521,1.0496,-0.3916,0.1290,-1.4627
14416334,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.4242,-1.1230,0.5677,1.0718,0.6644
14037256,-1.0048,-0.3792,-0.6807,0.7740,0.0861,-0.7854,0.6945,2.3503,1.0649,-0.0290
14281606,-0.9471,0.6280,-0.0550,-0.0123,0.1449,-1.2371,0.3593,-0.3229,-0.5598,-1.0212
17243434,-0.9617,0.4188,-0.1752,-0.3596,-0.1525,3.7205,-2.3221,0.4329,0.0745,1.0839
11801228,-0.9643,0.4988,-0.8683,-0.2513,0.2330,-2.1135,-0.7020,-1.3711,0.1758,-0.8544
11444508,-0.9464,-1.5524,-0.0341,1.5970,-0.2497,-0.1122,-0.3194,0.7301,-1.2558,0.5987
11665019,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.8949,1.3396,-1.5356,-0.7499,-0.1208
12203459,-1.2496,12.9985,12.5839,0.3374,0.9754,-1.0899,2.9172,-1.3984,0.0534,2.2351
17197897,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.6318,-1.1090,2.1671,3.0435,-3.1638
11078111,-0.8896,-0.8565,0.0183,-0.3834,0.3974,0.1825,-6.9681,4.2174,-0.5457,1.5427
11933974,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.3606,0.0950,-0.2466,-0.7901,1.6872
10746663,-0.9824,0.7082,-0.5361,0.0325,-0.3054,-1.2326,0.9147,-1.1231,0.3526,1.3368
12557553,-0.9849,0.5354,-0.5524,0.7370,-0.3718,-1.1193,-1.2748,0.7315,-1.0888,-0.2006
14224295,-0.7766,-1.3183,0.1474,-0.6968,1.9170,-1.2199,-3.0058,0.8504,-0.4369,0.5702
11980274,-0.8837,-1.7100,1.0556,1.1292,-0.4826,-1.3072,0.6172,-1.2268,-0.5631,-0.8938
12723859,-0.7172,1.1234,1.1310,-0.5344,0.9348,-0.5771,0.1848,0.5612,2.4849,-2.2957
13884177,-0.9317,-0.0360,-0.6298,0.1065,-0.0191,-0.8732,0.0901,-0.7848,0.4138,-0.8281
11921441,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.9193,0.2465,-0.4797,0.1675,-0.9868
12461122,-0.8974,0.5085,0.3960,-0.3338,-0.7653,-1.4589,1.9808,0.9811,-0.8455,-0.3212
11011326,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-2.1553,-0.3798,-1.6893,-0.0472,-1.5479
10838431,-0.9181,-0.1858,-0.4438,-0.3519,0.1912,-1.0448,-0.8088,0.2955,-1.0643,-0.3478
12976674,-0.6964,-8.8917,7.4166,1.9165,-0.8132,-0.5443,-1.5726,-0.2478,3.2174,-1.2381
17237142,-0.9021,-0.5631,-0.1839,-0.3696,0.3072,-1.5583,-2.5061,0.2779,-0.2795,-0.1891
11618559,-0.7879,-1.3020,0.5792,-0.9813,0.9689,-1.5072,-4.7392,1.8838,-0.4769,0.0526
11744014,-0.8335,-0.0860,-0.7945,-3.1583,-0.3167,-0.1904,2.7933,0.5731,-0.7116,-0.9323
12465284,-0.9819,0.5598,-0.7437,-0.5437,-1.0682,-1.3924,-0.0627,-1.5468,0.6495,-0.4929
12211488,-1.1307,22.0467,22.9717,1.5473,2.3795,-1.3312,1.9263,-4.0198,1.5642,3.3952
10731578,-0.9285,-0.0703,-0.6139,-0.3024,0.5304,-0.3983,-0.8562,1.2769,-0.5068,0.4504
11059414,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.8918,1.5871,-1.0000,-1.3971,0.9362
11867626,-0.9074,2.1463,1.7893,-0.1037,0.6238,-0.9583,1.2535,-0.0587,-0.4232,0.5437
14613580,-0.9417,-0.6417,-0.4681,4.2423,-0.2025,-0.3065,-6.3603,3.8275,-0.8743,1.4761
12479381,-0.9360,1.3580,1.1139,-0.3410,-0.0033,-0.4626,1.3434,0.3348,-0.7522,2.0179
11093618,-1.0278,0.4244,-0.7072,0.9435,-1.6544,-0.1603,0.1954,0.0091,0.2651,0.5090
14725817,-0.9521,0.0026,-0.2059,-0.4376,0.0037,-1.2398,-0.8352,-0.7610,0.0762,-0.6413
10865683,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.1953,0.0895,-1.6776,-0.0600,1.7974
13917048,-0.9111,-0.3513,-0.3298,-0.3597,0.2421,-0.8854,-2.1056,0.0332,-0.5754,-1.2179
17228523,-0.9815,0.6998,-1.0566,-1.2234,-3.7666,-1.3717,1.3452,0.4966,-0.1370,-0.5823
17188935,-0.8924,-0.3377,-0.3944,-0.4195,0.8713,-0.5511,-3.3141,1.3955,-0.7296,0.6711
11509387,-1.0118,1.1400,-0.2196,2.8809,-1.3327,-1.7517,1.7381,-1.1972,-0.1692,0.6890
14277432,-0.9265,0.0113,-0.5796,-0.3427,0.1307,0.1277,0.1645,-0.1479,-0.7082,0.8085
14174610,-0.9818,0.1148,-0.8368,0.4576,-0.1425,-1.5480,0.6077,-1.5790,-0.0618,1.0730
12971099,20.4928,1.7140,-0.4674,0.1862,0.1185,8.8541,1.5738,0.9390,-1.2476,0.4625
12061151,-0.9612,0.1048,-0.2458,-0.3094,0.0875,-1.3644,-1.4395,0.2714,0.0907,1.0961
12865183,-0.9403,-0.0490,-0.6682,0.0136,0.0683,-1.4406,3.7104,2.0831,0.7071,-1.2491
14639036,-0.9593,0.4083,-0.7961,-0.4097,-0.0849,-0.9373,0.4978,-2.2242,0.5117,-0.1754
12898254,-0.9298,0.5202,0.0561,0.0019,0.5046,-0.3614,-1.8454,-1.2063,-0.7017,-2.1299
11112001,-0.9581,-0.1878,0.1262,-0.4982,-0.0086,-0.5491,0.9163,-0.0512,2.9359,2.1435
14081002,-0.9557,0.3324,-0.0244,0.0944,-0.4674,-1.4673,0.6876,-2.3037,1.0291,0.2380
17298112,-0.8185,-1.3833,0.2421,-0.5604,2.1544,-1.2018,-2.5459,1.8279,-0.5980,0.4759
11750137,-0.9474,-1.5248,1.2080,0.0734,-0.3297,0.5450,2.7029,1.2237,-0.4114,-0.3828
12828880,-0.9795,0.7596,-0.4693,-0.0221,0.4084,0.9697,0.7541,4.4668,3.9671,1.5646
11603988,-0.9108,-0.3589,-0.3245,-0.3601,0.2444,-1.1406,-1.4230,-0.3654,0.1347,-0.5106
11889062,-0.9682,1.8512,1.7193,-0.0584,-0.0933,-1.8863,-0.0360,-2.0005,0.4618,0.3763
12790918,-0.9597,0.3369,-0.9210,-0.1464,-0.0165,-0.5852,-0.4875,-1.5256,0.0296,-2.2455
13978499,-1.0044,-0.2198,-0.8515,5.4681,-0.1230,-0.8438,1.7722,1.6785,-0.4908,-0.7117
10996369,-0.9558,-0.3223,-0.5506,0.1809,0.1293,-1.6915,0.7914,1.6219,-0.2472,0.7462
12846642,-0.9072,-0.4438,-0.2660,-0.3640,0.2705,-0.4112,-3.0012,1.7688,-1.6000,0.5220
