# parcelid,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,lf10 
11012920,-0.7036,-0.6390,-0.0394,-0.6187,-0.6928,-0.4787,-1.5057,-0.5289,1.6291,-0.3946
12017707,-0.8801,-0.2664,-0.1743,-0.0603,0.8677,-0.9214,1.3713,-1.4745,0.0861,0.3214
11623080,-0.7668,-0.1703,-0.1553,-0.0768,0.2057,-1.2351,-0.9355,-0.3070,-0.2217,-0.3932
14438724,-0.7110,-0.6057,-0.0625,-0.5296,-0.5408,-0.9963,-3.2312,0.7523,-0.2383,-0.5914
10884191,-0.7781,-0.1848,-0.1615,-0.2771,0.2222,-1.0782,1.5307,0.0534,-0.4156,-0.5935
14649591,-0.3722,-0.5281,-0.5629,0.2696,0.8206,-1.0243,-0.9233,-1.0010,0.0113,-0.7876
17157668,-1.0791,1.9851,-0.4614,0.3571,4.6504,-0.9423,1.7813,0.1344,-0.6991,0.6690
13891086,-0.8483,1.1178,-0.1794,-0.0209,1.6014,-1.4631,2.0259,-1.8619,0.6165,0.5812
14074219,-0.7690,-0.5260,-0.1733,-0.1993,0.2296,-0.6987,-0.8976,-0.3835,-0.1318,0.2131
14277432,-0.7542,-0.4880,-0.1635,-0.2016,0.0804,0.1277,0.1758,-0.1777,-0.7089,0.8679
11780438,-0.7702,0.6705,-0.0614,0.0839,-0.5864,-0.9248,-1.1345,0.5168,-0.2598,0.1312
10803348,6.8441,-0.4547,-0.6322,0.5961,0.1343,4.0251,-0.0596,0.7424,0.3133,-0.8736
14060912,-0.7291,-0.5414,-0.1103,-0.3445,-0.2341,-1.0032,0.5591,0.8294,-1.0916,-0.6206
12018318,-0.8949,-0.2904,-0.2400,0.1915,1.4061,-0.7753,1.5269,-0.9879,-0.2436,-0.2128
12059217,-0.7998,-0.0399,-0.2190,0.5701,0.3831,-1.6982,0.5146,0.0345,-1.0269,0.3893
11545910,-0.8352,0.0726,-0.2002,0.9541,0.7440,-1.6282,1.1438,-0.9478,-0.1968,-0.5706
17237424,-0.7117,-0.6032,-0.0644,-0.5223,-0.5288,-1.5583,-2.5033,0.2802,-0.2825,-0.0564
12133621,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.0498,-1.4634,-1.9305,-1.1118,-3.4909
11709883,-0.8123,-0.3995,-0.3070,1.0501,0.5336,-1.3225,2.1698,-0.8423,-0.3946,-0.0244
12429350,-0.7004,-0.6436,-0.0344,-0.6386,-0.7214,0.5486,-3.5075,2.6632,0.3289,1.4877
14016734,-0.7899,-0.4887,-0.2320,-0.1680,0.0820,-1.7048,1.0196,-1.4762,-0.5146,-0.6417
11398928,-0.7692,-0.4536,-0.2697,-0.0004,0.6472,-1.8120,2.9375,-0.5886,-0.6405,0.8379
14649729,-0.7422,-0.5009,-0.2204,-0.2574,-0.0718,-1.3094,1.4021,-1.4426,0.2958,0.7166
17091462,-0.7400,-0.6714,-0.1359,-0.6309,-0.6145,-0.1895,-1.1527,-0.1763,0.9642,-0.1201
11835112,-0.6766,-0.1930,-0.3308,-0.0400,1.0416,-0.6881,2.6791,0.0363,-1.2022,0.6747
14342951,-0.7388,-0.5658,-0.1349,-0.3841,-0.2667,-1.3121,-1.1093,1.5740,-0.8672,-1.1077
11565754,-0.8610,-0.1145,-0.2048,0.8190,0.6830,-1.0842,0.2245,-0.6937,0.4496,-0.3458
11558407,-0.7968,4.4312,-0.2657,-0.1696,1.9243,-1.0631,1.0943,-2.2308,-0.0987,-0.4961
11121274,-0.7845,-0.6280,-0.1459,-0.3706,-0.1990,-0.6620,-0.3141,-0.8593,1.6284,1.1436
11590669,-0.7386,0.3175,-0.0630,-0.3429,-0.1701,-1.2893,-1.0455,-1.2597,-0.1849,-1.0839
11728001,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.0008,2.1525,-1.9566,-0.5861,-1.2759
11780518,-0.7702,0.6705,-0.0614,0.0839,-0.5864,-0.9248,-1.1345,0.5168,-0.2598,0.1312
14693306,-0.7828,-0.5211,-0.2018,-0.2037,0.4605,-1.3306,0.7202,-0.7669,1.1036,1.1502
11992635,-0.8288,0.4218,-0.2710,0.3657,0.6777,-1.2377,2.0311,0.2082,1.1118,-1.4923
14120185,-0.7231,-0.5627,-0.0944,-0.4060,-0.3360,-0.4885,0.3496,-0.1199,0.4087,2.8437
11679185,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.2120,0.1750,-1.4964,-0.2821,1.0561
11788798,-0.7925,-0.3277,-0.1083,0.1285,0.5292,-1.2876,0.8298,-1.3164,0.1251,-0.6344
14708324,-0.7904,-0.4925,-0.2537,-0.1511,0.1474,-1.1515,0.7325,-0.7819,1.0579,-0.7537
10872805,-0.7702,-0.2903,-0.0338,0.9525,-0.5729,-1.3684,1.0383,0.2182,0.5919,-0.5475
14621474,-0.7049,-0.6660,-0.2163,0.9298,-0.6566,-1.3533,-1.4440,-0.6223,-0.7523,0.4287
14314886,-0.7985,0.5348,-0.2281,0.0931,1.7033,-1.2859,0.6093,-1.1022,-1.0889,0.4350
10862983,-0.7504,-0.2386,-0.1109,-0.2440,-0.1031,-1.6292,0.1369,0.5301,-0.0899,-1.9066
12064846,-0.6671,-0.6770,0.2293,-1.0809,-1.5261,-1.5353,-3.1027,1.4009,-1.5095,0.4997
10877184,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.5357,0.6296,-0.5702,-0.1665,-0.7233
10851925,-0.8584,-0.5002,-0.3342,-0.1846,0.7008,-0.8261,0.7535,0.1573,0.9037,-0.2975
12185641,-0.7853,0.1157,-0.2704,-0.2973,0.3896,-1.7172,1.2180,0.2799,1.0429,-0.3630
12446547,-0.7741,-0.4558,-0.2279,-0.0597,0.2796,-0.6072,-0.9677,-1.4035,-2.3417,-4.8077
12240598,-0.8473,5.0672,-0.0869,0.9053,-0.1682,-1.1891,3.3510,1.6908,-1.0497,-1.0170
14368100,-0.6814,-0.7111,0.0158,-0.8327,-1.0432,-0.7391,-3.8444,1.1551,-0.4539,-0.4077
12107539,-0.8684,0.7692,-0.4595,1.1082,2.4785,-1.3521,1.0533,-0.3865,-0.0858,-1.3205
14748101,-0.8505,0.9009,-0.1542,1.5057,1.5656,-1.0954,3.0750,-0.0107,3.3692,-0.3893
14670077,-0.7229,-0.5635,-0.0939,-0.4082,-0.3396,-1.6526,0.3611,0.0273,-0.5310,0.6162
11738289,-0.8960,-0.9414,-0.7828,-0.4372,2.0026,-0.4743,1.1458,0.1544,-0.4907,-1.1828
12842231,-0.7600,-0.4828,-0.1301,-0.4824,0.4105,0.6474,1.8821,-0.3779,1.9750,1.7485
17112764,-0.7520,-0.3083,-0.0891,-0.6323,-0.2727,-0.2530,1.1988,-0.4857,-0.6683,1.3034
14299392,-0.7192,-0.5766,-0.0841,-0.4459,-0.4021,-1.7656,-2.6238,0.1035,-0.3381,-0.7628
11398181,-0.8084,-0.4656,-0.2943,0.1342,0.4598,-1.6139,2.5773,-2.3217,-0.2035,3.1661
11673247,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.8518,2.6367,-1.5659,-0.0037,1.6859
12348025,-0.7428,-0.5496,-0.1927,-0.4085,0.1287,-0.8391,-0.3360,-0.7143,-0.6843,0.5681
13998249,-0.7233,-0.5621,-0.0949,-0.4041,-0.3328,-1.2899,0.7169,1.2534,-0.6137,-1.2366
13896065,-0.8702,2.6415,-0.2898,0.2028,4.1801,-2.0435,0.0725,-1.8445,0.3415,-0.9584
14239651,-0.7243,-0.5585,-0.0976,-0.3937,-0.3156,-1.2965,-1.6593,0.0459,-0.6391,-1.0150
10862260,-0.7541,-0.6531,-0.0696,-0.6208,-0.5224,-0.8494,-3.9450,1.1809,-0.1376,-0.7642
13902778,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.9215,-1.8062,-0.0266,-0.4524,-0.2955
14234314,-0.7598,-0.5256,-0.1622,-0.1923,0.1511,-2.1266,-1.1596,-1.0546,-0.1344,-0.7555
12829005,-0.8056,-0.1796,-0.1631,-0.2784,-0.1700,0.9076,0.4823,4.0194,3.4970,1.4970
12739781,-0.6289,-0.9257,0.0427,-1.4822,-2.1207,-1.2283,-2.9109,1.0330,-0.7487,0.0847
14405602,-0.8254,0.6777,-0.2775,0.0240,1.7880,-0.8590,-1.4403,-0.3455,-0.6073,-0.8631
11284153,-0.8173,-0.4277,-0.2700,-0.0758,0.6420,-1.1422,-0.6048,-0.2920,0.4945,-0.6979
12465284,-0.8429,-0.3150,-0.2766,0.2756,0.9252,-1.3924,-0.0529,-1.5404,0.6427,-0.6530
11401560,-0.8137,-0.4189,-0.2548,0.4234,0.3018,-1.6992,1.9165,-2.4156,0.0374,4.4482
12389691,-0.7037,-0.6318,-0.0431,-0.6046,-0.6651,-1.2497,-3.6578,3.3784,-1.3828,-0.1816
10869426,-0.6322,-0.8189,0.3990,-1.6114,-2.4058,-0.7681,-5.3660,2.3914,-0.7216,0.0199
10902008,-0.7983,-0.3525,-0.2006,-0.0418,0.6456,-1.1235,-1.5236,0.1842,0.4947,0.8521
13955012,-1.1063,-0.0513,-0.4528,14.4010,-2.0546,-1.2459,0.7312,-0.9409,0.6349,-0.5497
11911785,-0.5090,-0.6690,1.9295,-0.1990,-0.1447,-1.4938,-0.7854,-0.1710,1.4716,-0.5988
14313530,-0.7057,-0.6245,-0.0485,-0.5838,-0.6306,-1.0842,-2.6520,-0.2767,-0.8824,-2.3422
12633706,22.4116,-0.5761,-2.0032,-0.0612,0.0281,19.0038,-3.6769,7.6500,2.5577,10.7539
13093239,-0.7657,-0.5453,-0.1752,-0.3352,-0.1991,-0.6295,0.8974,0.1741,-0.8779,1.3193
12087636,-0.8175,0.6568,-0.3013,0.3842,1.5550,-1.9269,2.1343,-2.5843,-0.2135,0.8674
12580808,-0.7830,-0.6052,-0.3109,-0.5023,-0.5122,-1.0836,-1.6871,2.0392,-1.3030,3.1325
14619482,-0.7112,-0.6398,-0.2152,0.8369,-0.5498,-1.2797,-1.7806,0.1658,-0.5448,0.9432
10949761,-0.7210,-0.5702,-0.0889,-0.4275,-0.3716,-0.5688,-0.4935,0.4519,-0.4533,0.3777
12727119,-0.6983,-0.6508,-0.0290,-0.6594,-0.7559,-0.8914,-0.0629,-1.0108,0.3763,4.7141
12804224,-1.0005,-0.7137,-0.3698,-0.7540,0.8514,-1.7675,4.6874,3.9736,-4.0293,1.6701
17243918,-0.7842,0.3015,-0.0978,-0.1971,-0.2818,-1.1092,-2.8266,0.9168,-0.4253,1.0198
11512465,-0.7962,2.3709,0.0832,-0.5377,-0.2387,-1.0012,0.3669,-0.5807,0.7880,0.3702
12996715,-0.7918,-0.5417,-0.3559,-0.0968,1.5893,-1.0825,15.4175,6.0625,-3.6340,4.2447
14606227,-0.6708,-0.6366,0.2038,-0.9530,-1.3272,-0.7350,-4.9634,2.2226,-0.6308,0.1146
14282548,-0.7439,-0.5155,-0.1308,-0.2579,-0.0697,-1.2775,0.3202,-0.9169,0.0989,0.2878
14268927,-0.7956,-0.5075,-0.2638,-0.1839,0.1052,-1.3182,0.9140,-1.0304,1.4819,-1.1932
17293420,-0.8458,-0.0230,-0.2786,0.9213,0.5429,-0.7261,-0.8996,-0.7820,0.1750,0.8068
13876785,-0.7184,-0.6145,0.0009,-0.6693,-0.6915,-1.2732,-2.2332,1.4049,-0.5414,1.5628
11659391,-0.8075,-0.2787,-0.2595,0.0149,0.5493,-1.8525,1.1554,-1.2354,0.7706,1.1876
14031413,-0.6731,-0.6948,-0.0306,-0.8377,-1.0871,8.0796,0.0993,-0.8988,-0.3567,-0.2324
13058170,-0.6129,-0.7729,0.4560,-1.5523,-2.3730,-0.7204,-4.1072,2.9469,0.0967,1.0172
11908948,-0.4681,-0.7076,2.2767,-0.2315,-0.2204,-1.7578,0.9823,-1.6347,0.5394,0.5412
11699719,-0.7134,-0.2087,1.4582,0.0984,0.8449,-1.3402,2.1601,-0.8961,-0.2458,0.8306
13904025,-0.7409,-0.5548,-0.1405,-0.3544,-0.2195,1.6171,-1.2167,-0.2056,-0.9372,-1.0229
11534982,-1.0580,4.9042,-0.4732,1.1500,7.4753,-1.7456,1.3942,-0.6400,-0.5589,-0.9405
11997355,-0.7897,-0.4224,-0.2415,0.3827,0.4641,-0.8106,0.8490,-1.2146,0.7591,-0.8814
12721344,-0.4251,0.6841,3.7839,-0.3581,0.1623,-0.5670,-2.0032,0.5015,0.3319,0.9522
10837977,-0.7705,-0.5126,-0.1632,-0.2553,0.0654,-1.2220,0.5079,0.7047,-1.0825,-0.0566
13092419,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.3792,1.7415,-0.3739,-0.8801,2.6550
13865419,-0.7397,-0.5616,-0.1371,-0.3727,-0.2485,-1.5578,0.6071,-2.0588,0.3285,2.5168
12386925,-0.8450,-0.1088,-0.3951,0.3673,1.9928,-0.9986,1.6907,1.7064,-1.5476,-2.1581
14506867,-0.6959,-0.6593,-0.0227,-0.6837,-0.7961,-0.8937,-2.5031,0.4604,0.0837,0.3677
14443779,-0.6870,-0.6912,0.0010,-0.7755,-0.9482,-1.2816,2.1954,4.9438,0.2088,-2.0893
11851677,-0.7717,-0.4948,-0.1818,-0.1282,0.1534,-0.7592,-0.2071,-2.0934,-0.7498,-1.7638
11575370,-0.8239,-0.2016,-0.1781,0.0471,0.7548,-0.9215,-1.6625,-0.8705,-0.6689,-1.8925
13022682,-0.6889,-0.6844,-0.0040,-0.7560,-0.9159,-1.2312,-2.4219,0.5783,-0.1461,0.4059
11853550,-0.8326,2.1832,-0.2147,-0.3387,1.5706,-0.7053,-1.1689,-1.0645,-0.5525,-0.0100
12307505,-0.8021,-0.5087,-0.2806,0.0112,0.4294,0.1443,-1.6862,-2.2442,-1.5915,-4.6548
14275345,-0.7570,-0.3587,0.0133,-0.4002,0.0352,-1.0843,-1.5179,0.2775,0.0281,-0.4175
13083030,-0.7917,-0.6997,-0.1270,-0.5001,-0.3867,-0.6532,-0.7449,2.2025,1.4321,7.0647
11741237,-0.8369,-0.1492,-0.2122,-0.0975,0.3722,-1.3821,0.8734,-1.3517,0.0415,0.0685
12107546,-0.8684,0.7692,-0.4595,1.1082,2.4785,-1.3521,1.0533,-0.3865,-0.0858,-1.3205
12166017,-0.8025,-0.2968,-0.2459,3.4141,-0.7568,-1.0607,0.6735,-0.1683,-0.3043,0.2346
12142538,-0.7920,-0.5800,-0.2027,-0.3133,0.0336,-1.4521,-0.4576,0.4131,-0.8237,-1.9570
12470002,-0.7508,0.2808,-0.2429,0.4947,0.9318,-0.9540,4.5035,3.0820,-1.2882,0.5772
14142978,-0.8676,-0.4400,-0.3611,0.1366,1.6212,-1.5906,1.2800,-0.1038,2.1231,1.5329
12551156,-0.9063,-0.6056,-0.6355,0.3829,1.2289,-0.6319,1.8832,1.3684,-0.6993,1.7117
14491026,-0.7945,0.0969,-0.1952,1.9178,-0.5682,-1.4214,1.7868,-0.7633,0.7479,3.2559
14634900,-0.7757,-0.4619,-0.2186,-0.0595,0.4159,-2.1473,0.4203,-0.0005,0.5808,-0.9846
10888222,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.6221,0.4400,-0.4615,0.4283,0.7643
17113178,-0.7581,-0.3375,-0.1119,-0.6112,-0.2560,-0.4456,1.8019,-0.6029,-0.1343,1.4804
10782557,19.3367,-0.4038,-1.8534,0.4332,0.9087,16.3916,1.0159,0.3197,-0.1891,0.3362
12477368,-0.7952,-0.4381,-0.2549,0.9845,0.1647,-0.7549,-0.2142,1.2252,-0.4958,-0.7349
12557291,-0.8123,-0.2553,-0.1557,-0.2002,0.5732,-0.4132,-1.4551,-0.3862,-0.0722,-0.3847
14440824,-0.8154,-0.3434,-0.0692,-0.1397,0.2846,-0.9952,-0.0873,-0.9184,3.2061,0.4296
11160004,-0.7329,-0.5001,-0.2504,-0.2942,-0.1857,-1.8093,0.1371,-1.7663,1.0484,0.9615
12986799,-1.0215,-0.4237,-0.4392,-0.4348,2.5147,-0.9034,8.2895,6.9183,-9.1408,-0.3194
11488257,-0.7209,-0.6268,-0.0494,-0.5646,-0.5547,-0.5904,-0.4224,0.0179,-1.5518,0.2416
14215496,-0.7132,-0.5980,-0.0682,-0.5074,-0.5040,-0.6855,-1.8349,-0.1055,0.8290,1.4276
14129898,-0.7409,-0.5303,-0.1199,-0.2986,-0.1338,0.0725,-2.1493,0.6855,-0.7995,-0.8870
13038668,-0.6955,-0.6045,-0.1057,-0.5901,-0.6851,-1.3047,-3.6469,2.1225,2.0162,0.6816
11012653,-0.6706,-0.1828,1.5558,0.5758,-0.1252,-1.0184,0.4830,-1.1238,0.7382,2.1037
11443841,-0.7617,-0.6688,-0.1290,-0.4772,-0.4768,-0.5415,0.0571,-0.0075,-1.3106,0.3976
11079494,-0.7682,-0.7321,-0.1612,-0.6772,-0.5179,0.5475,-4.6387,2.4721,0.0195,1.2108
12898754,-0.7429,-0.6786,0.0996,-0.8733,-1.2968,-0.3524,-0.3769,5.6456,-1.0210,0.8920
14167564,-0.7662,0.1274,-0.1022,-0.2189,0.2125,-1.1185,-1.0585,-0.8258,-0.4284,-0.3594
11825090,-0.7852,0.1156,-0.1626,-0.0686,0.6119,-2.1004,-0.9771,-1.1754,0.1963,-0.8077
11633844,-0.8828,0.2267,-0.3067,-0.0450,1.2948,-0.2781,1.8709,-0.3867,-0.5916,-0.6038
11742681,-0.7787,-0.3707,-0.2244,-0.7280,-0.0251,-0.4749,-0.1745,-0.2352,0.4569,0.2229
17084019,-0.8379,0.0399,-0.2273,-0.1502,0.8746,-1.2914,-0.8088,-1.7015,0.2188,-1.8683
10824416,-0.7217,-0.5678,-0.0907,-0.4205,-0.3599,7.9146,-1.3639,-0.2748,-0.6452,0.5266
11490130,-0.7238,-0.5603,-0.0963,-0.3989,-0.3242,-1.0046,-0.1601,-0.6321,-2.4050,1.2403
12417143,-0.7836,-0.2339,-0.2573,-0.0833,0.4970,-1.2531,2.3482,3.9586,-1.9618,0.9758
11068459,-0.7976,-0.3803,-0.3063,1.5262,0.1294,-1.5194,1.2334,0.4515,1.4879,-1.2488
14744376,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.1723,1.0749,-2.4979,1.0886,-0.3582
11819865,-0.7718,-0.4313,-0.1838,0.0209,0.3920,-0.9426,1.4299,0.2263,-0.6466,-0.8653
12039181,-0.9113,0.6309,-0.3664,0.0542,1.7866,-0.7637,0.7869,-1.5378,1.4102,-0.4684
12573685,-0.8085,-0.0538,-0.2097,0.0390,0.7000,-0.3844,-0.9272,-0.1659,-0.0705,-0.2269
14024239,-0.9370,-0.3634,-0.3209,-1.2794,-0.8917,1.0534,1.0150,-0.9557,0.7280,-0.3507
14047507,-0.7024,-0.6363,-0.0397,-0.6177,-0.6869,-0.8758,0.8200,-0.0709,0.0616,1.8681
12622210,-0.7649,-0.0222,-0.2367,-0.2232,0.6368,-0.8568,0.5761,0.7801,-0.0496,0.2834
10896927,-0.7690,-0.4359,-0.2151,-0.0222,0.3205,-0.2737,-0.8740,-0.5945,0.4178,0.6512
12598897,-0.8369,-0.3007,-0.2400,2.5420,-0.8956,-0.9075,-0.2621,1.2098,0.6034,-1.2942
12741913,-0.7248,-0.8294,-0.1144,-0.9489,-1.1864,-1.5888,0.4740,-1.2108,1.1495,2.6267
13856560,-0.6610,-0.7834,0.0695,-1.0407,-1.3879,-0.8565,-4.4274,1.6874,-0.1221,0.4405
12495568,-0.7279,-0.5458,-0.1070,-0.3574,-0.2553,-1.9879,-0.1342,0.8577,-0.0807,-1.3056
11210592,-0.6647,-0.7704,0.0598,-1.0033,-1.3258,-1.6042,-2.8406,0.7693,-0.7063,0.3557
11949447,-0.6900,-0.5340,-0.5116,0.1556,1.0980,-1.0952,1.6529,-0.9693,0.7832,-0.1635
11418429,-0.7481,-0.4904,0.1591,0.5417,-1.3690,-0.0270,-4.9983,2.2333,-0.7196,0.0939
12867969,-0.7950,-0.4089,-0.1994,-0.1588,0.6041,-0.6592,1.7854,0.3504,-0.1583,1.3181
11169591,-0.8136,-0.5161,-0.2604,-0.0685,0.6364,-0.9382,0.1679,-1.5005,-0.6061,-4.7130
12395186,-0.7957,-0.4930,-0.2674,0.0116,0.4176,-0.7515,-1.0615,-2.4721,-1.9162,-4.4846
12133151,-0.7258,-0.5531,-0.1016,-0.3784,-0.2903,-0.8160,-1.9798,-0.4026,-0.3966,-1.1203
13884177,-0.7532,-0.4957,-0.1593,-0.2247,0.0505,-0.8732,0.0818,-0.8019,0.2702,-0.7251
14659147,-0.7938,-0.5320,-0.2430,-0.1737,0.5032,-1.2910,-0.8109,4.8283,4.2287,-2.7717
11614664,-0.8385,-0.4560,-0.2651,0.4392,-0.1918,-1.3149,2.6375,3.3024,2.3535,-3.7315
14247661,-0.7064,-0.7846,0.0007,-0.8586,-0.8553,-0.9396,-1.3870,0.9335,-1.1887,-0.3799
10885395,-0.7759,-0.2192,-0.1674,-0.2346,0.2417,-1.0774,0.6776,0.4820,-0.2658,-0.6149
12156491,-0.7902,-0.4530,-0.0372,2.0801,-0.7793,-1.6060,1.7134,0.6719,-0.1297,-1.7967
14021025,-0.7641,0.1294,-0.1170,0.5773,-0.1425,-1.3294,-1.9147,0.3528,0.5416,-2.6866
10907031,-0.8686,-0.0943,-0.2596,0.7861,-0.2034,-1.3351,1.7988,0.1549,-0.6671,0.5070
14646051,-0.9587,1.4596,-0.4035,1.8819,3.0029,-1.3232,1.8190,-3.1084,1.0241,0.2662
11112380,-0.8062,-0.6290,-0.2360,-0.5412,0.2697,-1.6294,4.4324,5.4540,-1.4996,0.5898
12029422,-0.9060,0.1387,-0.3864,3.7990,0.5583,-1.2414,0.5382,-2.0718,-0.5307,-0.7943
12845729,-0.7642,-0.4168,-0.2029,0.0138,0.3598,22.6416,-1.5741,-0.3455,-0.8916,-0.8387
14678945,-0.7653,-0.2164,-0.2473,0.0748,0.0214,-1.3920,-1.2832,0.9756,1.3735,1.6714
14696295,-0.7146,-0.5928,-0.0721,-0.4925,-0.4793,-0.7231,-1.6316,-0.0175,0.3875,1.6016
14003170,-0.7318,-0.8929,0.3886,-2.5091,-3.7793,0.6696,-2.9667,0.6454,-0.1283,0.3126
14671800,-0.7839,-0.3430,-0.2331,1.1032,-0.0177,5.3772,2.8664,0.5160,1.8071,-1.2168
14742932,-0.7640,-0.5097,-0.1686,-0.2803,0.0713,-1.2077,0.5852,-1.9316,0.9660,0.2309
12922909,-0.7219,-0.5668,-0.0914,-0.4177,-0.3553,-1.5072,-2.2824,-0.3052,-0.2472,-1.4270
13858313,-0.8313,0.0467,-0.2742,0.0586,1.6864,-1.4810,-1.7621,-0.1722,-0.6387,1.6912
12042498,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-0.9400,0.6196,-1.5287,0.5506,2.5341
14659521,-0.7368,-0.5142,-0.1305,-0.2663,-0.1044,-0.8142,-1.4712,0.9524,0.6445,1.3077
12023648,-0.7772,-0.0467,-0.1527,-0.2453,0.1049,-1.7355,0.1749,-2.1028,0.3981,-0.0762
12461909,-0.7673,-0.0317,-0.2202,0.2773,0.5802,-1.4411,0.5836,-0.0480,-0.5503,-0.4623
13946268,-0.7234,-0.5615,-0.0954,-0.4024,-0.3300,-1.2141,1.0363,-0.8438,0.2661,2.0495
12974944,-0.8308,-0.1749,-0.2630,0.3548,1.0640,9.6841,1.9029,0.3611,-1.2640,1.3224
12560599,-0.8177,0.2660,-0.2489,0.5939,0.6982,0.0617,-1.6055,-0.2408,-0.6123,-0.7958
12695528,-0.7756,-0.3486,-0.0484,-0.2509,0.0141,-1.5034,-0.8162,0.3100,0.9226,1.1361
11097010,-0.8032,-0.5603,0.0458,2.1108,-1.2692,-1.0481,-0.4175,-1.0311,0.2366,1.7742
12869822,-0.7827,-0.4220,-0.2148,-0.2631,0.3730,0.2983,-0.8871,-1.0922,0.6058,0.6508
12287701,-0.6438,-0.8444,0.1149,-1.2162,-1.6787,-1.4487,-4.4381,1.7416,-0.5351,0.2343
12780631,-0.9148,-0.6380,-0.2509,-0.5701,0.6854,-2.1446,4.5726,4.3427,-4.3642,2.3812
11808420,-0.7987,1.1149,-0.2094,-0.2203,0.9686,-1.1217,1.8972,-2.7275,0.0066,1.7525
10874069,-0.7753,-0.0755,-0.1284,-0.3222,0.2350,-1.2746,-0.2209,-0.1018,0.2558,-0.0562
12384587,-0.7413,-0.4902,-0.2494,-0.1401,0.4754,-1.9493,1.7775,0.5265,-1.2207,-2.0293
14264899,-0.7566,-0.5471,-0.1626,-0.3500,-0.1017,-1.0297,-0.0460,-1.4665,-0.5768,0.2338
12156213,-0.8286,-0.3630,-0.0538,3.1237,-0.6997,-1.8364,0.4263,-0.1784,-0.8735,-1.8061
14625084,-0.8025,0.5004,-0.2659,-0.1644,0.3060,0.1251,-0.5965,1.7808,1.7654,-0.4418
17298112,-0.6038,-0.7943,0.4956,-1.6466,-2.5375,-1.2017,-2.5370,1.8788,-0.5390,0.4825
10740182,-0.6942,-0.6656,-0.0180,-0.7019,-0.8263,-1.0116,-2.5568,0.4436,0.3325,0.2615
11491162,-0.7613,-0.6770,-0.1262,-0.4941,-0.5057,-0.3317,0.3971,-0.2272,-1.3511,0.7841
11528001,-0.8069,0.4121,-0.1974,-0.3261,0.4997,-1.4971,1.7434,-2.2361,0.4322,1.0244
12425702,-0.7296,-0.5396,-0.1116,-0.3395,-0.2257,-0.2537,-5.5384,3.1491,-0.2858,1.5535
12609176,-0.7722,-0.4484,-0.2231,-0.0458,0.2948,0.0968,-0.5859,-0.6994,0.6522,0.0621
14648461,-0.7642,-0.4168,-0.2029,0.0138,0.3598,-1.6460,-0.9967,-0.6752,0.9229,-1.6873
11856189,-0.7306,-0.5942,-0.2178,-0.6616,0.0835,-1.2711,-0.5727,-1.1631,0.0252,1.0400
11487076,-0.7195,-0.7480,0.0917,-1.0155,-1.2778,-1.1116,0.8224,0.0728,1.2609,0.5777
11773472,-0.8224,0.4078,-0.1645,-0.2637,0.0092,-1.3275,-0.0186,-0.6261,0.5604,-0.3853
12759537,-0.1863,-0.9882,4.2472,-2.5693,-4.0137,-0.0367,-1.9465,2.6835,-1.4828,0.7413
14604326,-0.9109,-0.4138,-0.1682,9.5201,-2.0684,-0.8891,1.0964,-1.2665,0.3472,0.0222
17090325,-0.7976,-0.5474,-0.2866,-0.2323,0.0913,-1.5138,-1.4852,-1.0753,0.0979,-0.9776
10869899,-0.8585,-0.0680,-0.1633,-0.3020,0.5409,-1.1818,-0.4003,-1.4839,0.0248,0.0306
11499071,-0.8054,-0.5832,-0.1723,-0.2434,0.0461,-1.3867,-1.8666,-0.3064,0.2923,-0.2849
17291481,-0.8053,-0.1889,-0.2725,1.1327,0.4521,-0.5370,0.6409,-1.5942,0.7195,0.3801
14142921,-0.8906,-0.4452,-0.3961,0.1638,1.9006,-0.9372,0.9980,0.3012,0.2159,1.4107
17086843,-0.6860,-0.6009,0.1377,-0.7957,-1.0528,-0.7270,-4.9284,2.8314,-0.7699,1.3994
11448170,-0.7466,-0.5328,-0.1574,-0.3725,-0.1614,-1.3027,0.8359,0.8113,-0.9233,0.0464
13896017,-0.8685,2.5929,-0.2885,0.1998,4.1193,-2.0341,0.0588,-1.8384,0.3638,-0.9840
11433362,-0.8245,-0.3425,-0.2888,-0.3607,0.7834,-1.1143,4.4666,2.7769,-3.6490,-1.3585
12838983,-0.7958,-0.5456,-0.0582,-0.5759,0.0047,4.8215,1.6718,2.0385,-1.4312,1.2743
12902744,-0.7493,-0.5418,-0.1216,-0.3086,-0.4208,-1.4198,-0.7068,0.8323,1.3063,-2.7671
11601186,-0.5745,-0.1755,-0.4634,3.0496,-0.2255,-1.5648,-0.9701,-0.5139,-0.8669,-0.6951
